item,itemLabel,image,article,opphavsland,opphavslandLabel
"http://www.wikidata.org/entity/Q24027629","Halal snack pack","http://commons.wikimedia.org/wiki/Special:FilePath/Halal%20Snack%20Packs.jpg","https://no.wikipedia.org/wiki/Halal_snack_pack","http://www.wikidata.org/entity/Q408","Australia"
"http://www.wikidata.org/entity/Q12208569","Halawet el Jibn","http://commons.wikimedia.org/wiki/Special:FilePath/%D8%AD%D9%84%D8%A7%D9%88%D8%A9%20%D8%A7%D9%84%D8%AC%D8%A8%D9%86%20%D8%A7%D9%84%D8%AD%D9%85%D9%88%D9%8A%D8%A9.jpg","https://en.wikipedia.org/wiki/Halawet_el_jibn","http://www.wikidata.org/entity/Q858","Syria"
"http://www.wikidata.org/entity/Q3085085","hallaca","http://commons.wikimedia.org/wiki/Special:FilePath/Hallacas%20con%20pan%20de%20jamon%2C%20plato%20Venezuelano.jpg","https://en.wikipedia.org/wiki/Hallaca","http://www.wikidata.org/entity/Q717","Venezuela"
"http://www.wikidata.org/entity/Q1572563","ham and eggs","http://commons.wikimedia.org/wiki/Special:FilePath/Eggs%20and%20ham.jpg","https://en.wikipedia.org/wiki/Ham_and_eggs","",""
"http://www.wikidata.org/entity/Q6663","hamburger","http://commons.wikimedia.org/wiki/Special:FilePath/NCI%20Visuals%20Food%20Hamburger.jpg","https://nn.wikipedia.org/wiki/Hamburgar","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q610130","Haróset","http://commons.wikimedia.org/wiki/Special:FilePath/Olve%20haroset.jpg","https://nn.wikipedia.org/wiki/Har%C3%B3set","",""
"http://www.wikidata.org/entity/Q121115158","Hash","http://commons.wikimedia.org/wiki/Special:FilePath/Plate%20of%20food%20at%20Maurice%27s%20Gourmet%20BBQ.jpg","https://en.wikipedia.org/wiki/Hash_(stew)","",""
"http://www.wikidata.org/entity/Q1479399","Hash","http://commons.wikimedia.org/wiki/Special:FilePath/Texas%20Hash.JPG","https://no.wikipedia.org/wiki/Hash","",""
"http://www.wikidata.org/entity/Q590076","hawaiipizza","http://commons.wikimedia.org/wiki/Special:FilePath/Hawaiian%20pizza%201.jpg","https://no.wikipedia.org/wiki/Hawaiipizza","http://www.wikidata.org/entity/Q16","Canada"
"http://www.wikidata.org/entity/Q5684686","Hawawshi","http://commons.wikimedia.org/wiki/Special:FilePath/Egyptian%20meatloaf.jpg","https://en.wikipedia.org/wiki/Hawawshi","http://www.wikidata.org/entity/Q79","Egypt"
"http://www.wikidata.org/entity/Q4373369","heotjesabap","http://commons.wikimedia.org/wiki/Special:FilePath/Korean.food-Andong.Hansik-Heotjesabab.jpg","https://en.wikipedia.org/wiki/Heotjesatbap","http://www.wikidata.org/entity/Q18097","Korea"
"http://www.wikidata.org/entity/Q2592256","Hochepot","http://commons.wikimedia.org/wiki/Special:FilePath/Vlaamse%20Hutsepot.jpg","https://en.wikipedia.org/wiki/Hochepot","",""
"http://www.wikidata.org/entity/Q878318","Hochzeitssuppe","http://commons.wikimedia.org/wiki/Special:FilePath/Bramstedt%20Hochzeitssuppe%2001%20%28RaBoe%29.jpg","https://en.wikipedia.org/wiki/Hochzeitssuppe","http://www.wikidata.org/entity/Q183","Tyskland"
"http://www.wikidata.org/entity/Q135921153","Hot beef commercial","http://commons.wikimedia.org/wiki/Special:FilePath/Beef%20Manhattan.jpg","https://en.wikipedia.org/wiki/Hot_beef_commercial","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q135921156","Hot dago","http://commons.wikimedia.org/wiki/Special:FilePath/Hot%20dago1%20inside.jpg","https://en.wikipedia.org/wiki/Hot_dago","",""
"http://www.wikidata.org/entity/Q496999","hotteok","http://commons.wikimedia.org/wiki/Special:FilePath/Korean%20snack-Hotteok-01.jpg","https://en.wikipedia.org/wiki/Hotteok","http://www.wikidata.org/entity/Q18097","Korea"
"http://www.wikidata.org/entity/Q85767584","Hsi htamin","http://commons.wikimedia.org/wiki/Special:FilePath/Burmese%20Oiled%20Glutinous%20Rice.jpg","https://en.wikipedia.org/wiki/Hsi_htamin","http://www.wikidata.org/entity/Q836","Myanmar"
"http://www.wikidata.org/entity/Q27909648","Hủ tiếu","http://commons.wikimedia.org/wiki/Special:FilePath/Hu-Tieu-Kho-2008.jpg","https://en.wikipedia.org/wiki/H%E1%BB%A7_ti%E1%BA%BFu","http://www.wikidata.org/entity/Q881","Vietnam"
"http://www.wikidata.org/entity/Q11682627","Huarache","http://commons.wikimedia.org/wiki/Special:FilePath/Huarache%20nopal.jpg","https://en.wikipedia.org/wiki/Huarache_(food)","",""
"http://www.wikidata.org/entity/Q2681008","Huevos rancheros","http://commons.wikimedia.org/wiki/Special:FilePath/Huevos%20rancheros.jpg","https://no.wikipedia.org/wiki/Huevos_rancheros","http://www.wikidata.org/entity/Q96","Mexico"
"http://www.wikidata.org/entity/Q542790","hujiao bing","http://commons.wikimedia.org/wiki/Special:FilePath/Pepper%20bun%20at%20Raohe%20Street%20Night%20Market%2020070622.jpg","https://en.wikipedia.org/wiki/Hujiao_bing","http://www.wikidata.org/entity/Q148","Kina"
"http://www.wikidata.org/entity/Q60740502","Humba","http://commons.wikimedia.org/wiki/Special:FilePath/Humba%20%28Philippines%29.jpg","https://en.wikipedia.org/wiki/Humba","http://www.wikidata.org/entity/Q928","Filippinene"
"http://www.wikidata.org/entity/Q30324437","Hunter's chicken","http://commons.wikimedia.org/wiki/Special:FilePath/Hunter%27s%20chicken%20%282%29.jpg","https://en.wikipedia.org/wiki/Chicken_chasseur","http://www.wikidata.org/entity/Q142","Frankrike"
"http://www.wikidata.org/entity/Q703147","hwajeon","http://commons.wikimedia.org/wiki/Special:FilePath/Korean%20pancake-Jindallae%20hwajeon-03.jpg","https://en.wikipedia.org/wiki/Hwajeon","http://www.wikidata.org/entity/Q18097","Korea"
"http://www.wikidata.org/entity/Q2445410","Hyderabadi biryani","http://commons.wikimedia.org/wiki/Special:FilePath/Chicken%20Hyderabadi%20Biryani.JPG","https://en.wikipedia.org/wiki/Hyderabadi_biryani","",""
"http://www.wikidata.org/entity/Q6027429","hünkârbeğendi","http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%BCnkarbe%C4%9Fendi.jpg","https://en.wikipedia.org/wiki/H%C3%BCnk%C3%A2rbe%C4%9Fendi","http://www.wikidata.org/entity/Q43","Tyrkia"
"http://www.wikidata.org/entity/Q16182271","I fu mie","http://commons.wikimedia.org/wiki/Special:FilePath/I%20Fu%20Mie%2C%20Yogyakarta.jpg","https://en.wikipedia.org/wiki/Ifumi","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q12964893","Igado","http://commons.wikimedia.org/wiki/Special:FilePath/Pork%20Igado%20Recipe%20with%20liver%20and%20patis%20fish%20sauce%20%2850232454961%29.jpg","https://en.wikipedia.org/wiki/Igado","http://www.wikidata.org/entity/Q928","Filippinene"
"http://www.wikidata.org/entity/Q25066353","Indori Poha","http://commons.wikimedia.org/wiki/Special:FilePath/Poha%2C%20a%20snack%20made%20of%20flattened%20rice.jpg","https://en.wikipedia.org/wiki/Indori_poha","http://www.wikidata.org/entity/Q668","India"
"http://www.wikidata.org/entity/Q1227144","Intxaursaltsa","http://commons.wikimedia.org/wiki/Special:FilePath/Cuisine%20of%20the%20Basque%20Country-Intxaursaltsa%20001.JPG","https://en.wikipedia.org/wiki/Intxaursaltsa","",""
"http://www.wikidata.org/entity/Q2580257","Ipoh white coffee","http://commons.wikimedia.org/wiki/Special:FilePath/Ipoh%20White%20Coffee%2C%20Old%20Town%20Kopitiam%20in%20Australia.jpg","https://en.wikipedia.org/wiki/Ipoh_white_coffee","",""
"http://www.wikidata.org/entity/Q6080770","Isi ewu","http://commons.wikimedia.org/wiki/Special:FilePath/Isi%20ewu.jpg","https://en.wikipedia.org/wiki/Isi_ewu","http://www.wikidata.org/entity/Q1033","Nigeria"
"http://www.wikidata.org/entity/Q1537922","Isterband","http://commons.wikimedia.org/wiki/Special:FilePath/Isterband.jpg","https://no.wikipedia.org/wiki/Isterband","",""
"http://www.wikidata.org/entity/Q20427131","Jalangkote","http://commons.wikimedia.org/wiki/Special:FilePath/Jalangkote%20Sulawesi.jpg","https://en.wikipedia.org/wiki/Jalangkote","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q1364509","jambalaya","http://commons.wikimedia.org/wiki/Special:FilePath/Jambalaya%20%2830750226186%29.jpg","https://no.wikipedia.org/wiki/Jambalaya","http://www.wikidata.org/entity/Q1588","Louisiana"
"http://www.wikidata.org/entity/Q715040","japchae","http://commons.wikimedia.org/wiki/Special:FilePath/Korean.food-Chapchae-01.jpg","https://en.wikipedia.org/wiki/Japchae","http://www.wikidata.org/entity/Q18097","Korea"
"http://www.wikidata.org/entity/Q6192335","Jiggs dinner","http://commons.wikimedia.org/wiki/Special:FilePath/Jiggs%20dinner%20%28cropped%29.jpg","https://en.wikipedia.org/wiki/Jiggs_dinner","http://www.wikidata.org/entity/Q16","Canada"
"http://www.wikidata.org/entity/Q2023763","Jin deui","http://commons.wikimedia.org/wiki/Special:FilePath/Onde-onde%20isi%20kacang.JPG","https://en.wikipedia.org/wiki/Jian_dui","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q57981532","jipang","http://commons.wikimedia.org/wiki/Special:FilePath/Jipang%20beras%20snack.jpg","https://en.wikipedia.org/wiki/Jipang_(food)","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q7565043","Joumou-suppe","http://commons.wikimedia.org/wiki/Special:FilePath/Soup%20joumou.jpg","https://nn.wikipedia.org/wiki/Joumou-suppe","http://www.wikidata.org/entity/Q790","Haiti"
"http://www.wikidata.org/entity/Q2835652","Judías de El Barco de Ávila","http://commons.wikimedia.org/wiki/Special:FilePath/Judi%C3%B3n%20del%20Barco%20con%20oreja.jpg","https://en.wikipedia.org/wiki/Jud%C3%ADas_de_El_Barco_de_%C3%81vila","http://www.wikidata.org/entity/Q29","Spania"
"http://www.wikidata.org/entity/Q2974872","Jugging","http://commons.wikimedia.org/wiki/Special:FilePath/Civet%20de%20Marcassin.JPG","https://en.wikipedia.org/wiki/Jugging","",""
"http://www.wikidata.org/entity/Q6009729","kağıt kebabı","http://commons.wikimedia.org/wiki/Special:FilePath/Kag%C4%B1t%20kebab%C4%B1.jpg","https://en.wikipedia.org/wiki/Ka%C4%9F%C4%B1t_kebab%C4%B1","http://www.wikidata.org/entity/Q43","Tyrkia"
"http://www.wikidata.org/entity/Q11676485","Kagoshima ramen","http://commons.wikimedia.org/wiki/Special:FilePath/Kagoshima%20Ramen.jpg","https://en.wikipedia.org/wiki/Kagoshima_ramen","http://www.wikidata.org/entity/Q17","Japan"
"http://www.wikidata.org/entity/Q612661","kalakukko","http://commons.wikimedia.org/wiki/Special:FilePath/Kalakukko%20%28opened%29.jpg","https://en.wikipedia.org/wiki/Kalakukko","http://www.wikidata.org/entity/Q33","Finland"
"http://www.wikidata.org/entity/Q3043512","Kalamay","http://commons.wikimedia.org/wiki/Special:FilePath/Bohol%20Kalamay%20packaged%20traditionally%20inside%20empty%20coconut%20shells.jpg","https://en.wikipedia.org/wiki/Kalamay","http://www.wikidata.org/entity/Q928","Filippinene"
"http://www.wikidata.org/entity/Q14914664","Kald suppe","http://commons.wikimedia.org/wiki/Special:FilePath/Gazpacho%20con%20su%20guarnici%C3%B3n%20-%20jlastras.jpg","https://nn.wikipedia.org/wiki/Kald_suppe","",""
"http://www.wikidata.org/entity/Q19573003","kale noodles","http://commons.wikimedia.org/wiki/Special:FilePath/Mie%20Kangkung.JPG","https://en.wikipedia.org/wiki/Mie_kangkung","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q96385320","Kanji","http://commons.wikimedia.org/wiki/Special:FilePath/Kanji.1.jpg","https://en.wikipedia.org/wiki/Kanji_(food)","http://www.wikidata.org/entity/Q668","India"
"http://www.wikidata.org/entity/Q578473","kapsalon","http://commons.wikimedia.org/wiki/Special:FilePath/Kapsalon%20Amstelveen.jpg","https://en.wikipedia.org/wiki/Kapsalon","http://www.wikidata.org/entity/Q55","Nederland"
"http://www.wikidata.org/entity/Q12489250","Kapurung","http://commons.wikimedia.org/wiki/Special:FilePath/Kapurung%20Luwu.jpg","https://en.wikipedia.org/wiki/Kapurung","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q4203530","karedok","http://commons.wikimedia.org/wiki/Special:FilePath/Karedok.JPG","https://en.wikipedia.org/wiki/Karedok","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q3497556","karnıyarık","http://commons.wikimedia.org/wiki/Special:FilePath/Meal%20in%20Turkey.jpg","https://en.wikipedia.org/wiki/Karn%C4%B1yar%C4%B1k","http://www.wikidata.org/entity/Q43","Tyrkia"
"http://www.wikidata.org/entity/Q6374193","Kasha varnishkes","http://commons.wikimedia.org/wiki/Special:FilePath/Kasha-Varnishkas.jpg","https://en.wikipedia.org/wiki/Kasha_varnishkes","",""
"http://www.wikidata.org/entity/Q16937065","Kashk e badamjan","http://commons.wikimedia.org/wiki/Special:FilePath/Kashk-o%20Bademjan.jpg","https://en.wikipedia.org/wiki/Kashk_bademjan","http://www.wikidata.org/entity/Q794","Iran"
"http://www.wikidata.org/entity/Q18043321","Kemalpaşa dessert","http://commons.wikimedia.org/wiki/Special:FilePath/Kemalpa%C5%9Fa.jpg","https://en.wikipedia.org/wiki/Kemal_Pasha_dessert","http://www.wikidata.org/entity/Q43","Tyrkia"
"http://www.wikidata.org/entity/Q6387099","Kemplang","http://commons.wikimedia.org/wiki/Special:FilePath/Kerupuk%20kemplang%20Bandar%20Lampung.JPG","https://en.wikipedia.org/wiki/Kemplang","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q6393299","kerak telor","http://commons.wikimedia.org/wiki/Special:FilePath/Kerak%20Telor.jpg","https://en.wikipedia.org/wiki/Kerak_telor","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q6395436","Ketoprak","http://commons.wikimedia.org/wiki/Special:FilePath/Ketoprak%20Boplo.JPG","https://en.wikipedia.org/wiki/Ketoprak_(dish)","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q19727704","keumamah","http://commons.wikimedia.org/wiki/Special:FilePath/Keumamah%20Aceh.jpg","https://en.wikipedia.org/wiki/Keumamah","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q17000111","Khanom thuai","http://commons.wikimedia.org/wiki/Special:FilePath/Khanom%20thuay.jpg","https://en.wikipedia.org/wiki/Khanom_thuai","http://www.wikidata.org/entity/Q869","Thailand"
"http://www.wikidata.org/entity/Q13013315","khao kha mu","http://commons.wikimedia.org/wiki/Special:FilePath/Khao%20kha%20mu%2002.JPG","https://en.wikipedia.org/wiki/Khao_kha_mu","http://www.wikidata.org/entity/Q869","Thailand"
"http://www.wikidata.org/entity/Q65072654","Khao mu daeng","http://commons.wikimedia.org/wiki/Special:FilePath/Khao%20mu%20krop%20mu%20daeng.jpg","https://en.wikipedia.org/wiki/Khao_mu_daeng","http://www.wikidata.org/entity/Q869","Thailand"
"http://www.wikidata.org/entity/Q2478703","khichri","http://commons.wikimedia.org/wiki/Special:FilePath/Masala%20Khichadi.jpg","https://en.wikipedia.org/wiki/Khichdi","http://www.wikidata.org/entity/Q60140","Det indiske subkontinent"
"http://www.wikidata.org/entity/Q5954806","Khoresh karafs","http://commons.wikimedia.org/wiki/Special:FilePath/Making%20Khoresh%20karafs%201.jpg","https://no.wikipedia.org/wiki/Khoresh_karafs","",""
"http://www.wikidata.org/entity/Q65066634","Kiampong","http://commons.wikimedia.org/wiki/Special:FilePath/9697jfKartilya%20ng%20Katipunan%20Andres%20Bonifacio%20Manilafvf%2017.jpg","https://en.wikipedia.org/wiki/Kiampong","http://www.wikidata.org/entity/Q928","Filippinene"
"http://www.wikidata.org/entity/Q123310300","kibbeh safarjaliyeh","http://commons.wikimedia.org/wiki/Special:FilePath/Kibbeh%20Safarjaliyeh.jpg","https://en.wikipedia.org/wiki/Kibbeh_safarjaliyeh","http://www.wikidata.org/entity/Q81483","Levanten"
"http://www.wikidata.org/entity/Q1988970","kibinai","http://commons.wikimedia.org/wiki/Special:FilePath/Lithuanian%20cuisine%20-%20kibinai%20-%202.jpg","https://en.wikipedia.org/wiki/Kibinai","",""
"http://www.wikidata.org/entity/Q6404116","Kichadi","http://commons.wikimedia.org/wiki/Special:FilePath/Kichadi%20Sadhya.jpg","https://en.wikipedia.org/wiki/Kichadi","http://www.wikidata.org/entity/Q668","India"
"http://www.wikidata.org/entity/Q65044294","Kikomando","http://commons.wikimedia.org/wiki/Special:FilePath/Ekikomando%2005.jpg","https://en.wikipedia.org/wiki/Kikomando","http://www.wikidata.org/entity/Q1036","Uganda"
"http://www.wikidata.org/entity/Q1275518","kilishi","http://commons.wikimedia.org/wiki/Special:FilePath/Kilishi%20heaven.jpg","https://en.wikipedia.org/wiki/Kilishi","http://www.wikidata.org/entity/Q1032","Niger"
"http://www.wikidata.org/entity/Q495360","kimbap","http://commons.wikimedia.org/wiki/Special:FilePath/Gimbap%20%28pixabay%29.jpg","https://no.wikipedia.org/wiki/Kimbap","http://www.wikidata.org/entity/Q18097","Korea"
"http://www.wikidata.org/entity/Q430583","kkakdugi","http://commons.wikimedia.org/wiki/Special:FilePath/Korean.food-kkakdugi-01.jpg","https://en.wikipedia.org/wiki/Kkakdugi","",""
"http://www.wikidata.org/entity/Q3391647","klappertaart","http://commons.wikimedia.org/wiki/Special:FilePath/Coconut%20custard%20klappertaart.jpg","https://en.wikipedia.org/wiki/Klappertaart","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q13096825","Klatak Satay","http://commons.wikimedia.org/wiki/Special:FilePath/10.%20Sate%20Klathak%202.jpg","https://en.wikipedia.org/wiki/Sate_klatak","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q17107651","Koba","http://commons.wikimedia.org/wiki/Special:FilePath/Art%20culinaire%20malgache%2C%20le%20fameux%20koba%20de%20Talata%20Volonondry.jpg","https://en.wikipedia.org/wiki/Koba_(sweet)","http://www.wikidata.org/entity/Q1019","Madagaskar"
"http://www.wikidata.org/entity/Q3198369","Koki","http://commons.wikimedia.org/wiki/Special:FilePath/Koki%20banane%20poyo.jpg","https://en.wikipedia.org/wiki/Koki_(food)","http://www.wikidata.org/entity/Q1009","Kamerun"
"http://www.wikidata.org/entity/Q5257857","kolak","http://commons.wikimedia.org/wiki/Special:FilePath/JackfruitKolak.jpg","https://en.wikipedia.org/wiki/Kolak_(food)","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q907849","Kongbap","http://commons.wikimedia.org/wiki/Special:FilePath/Korean%20cuisine-Kongbap-01.jpg","https://en.wikipedia.org/wiki/Kongbap","http://www.wikidata.org/entity/Q18097","Korea"
"http://www.wikidata.org/entity/Q6429813","Konro Soup","http://commons.wikimedia.org/wiki/Special:FilePath/Sop%20Konro.JPG","https://en.wikipedia.org/wiki/Konro","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q96386264","Koose","http://commons.wikimedia.org/wiki/Special:FilePath/Koose%205.png","https://en.wikipedia.org/wiki/Koose","",""
"http://www.wikidata.org/entity/Q1197104","Koshari","http://commons.wikimedia.org/wiki/Special:FilePath/Egyptian%20food%20Koshary.jpg","https://no.wikipedia.org/wiki/Koshari","http://www.wikidata.org/entity/Q79","Egypt"
"http://www.wikidata.org/entity/Q6434112","kotlet schabowy","http://commons.wikimedia.org/wiki/Special:FilePath/Kotlet%20Schabowy.jpg","https://en.wikipedia.org/wiki/Kotlet_schabowy","http://www.wikidata.org/entity/Q36","Polen"
"http://www.wikidata.org/entity/Q1372313","Krautshäuptchen","http://commons.wikimedia.org/wiki/Special:FilePath/Krautsh%C3%A4uptchen.jpg","https://en.wikipedia.org/wiki/Krautsh%C3%A4uptchen","",""
"http://www.wikidata.org/entity/Q12492558","Krecek","http://commons.wikimedia.org/wiki/Special:FilePath/Krecek%20Yogyakarta.jpg","https://en.wikipedia.org/wiki/Krechek","http://www.wikidata.org/entity/Q252","Indonesia"
